record_id,source,item_label,category,material_family,material_keywords,weight_kg,weight_kg_filled,weight_imputed,width_cm,depth_cm,height_cm,volume_l,size_bin,weight_bin,missing_dimensions,missing_weight,missing_materials,url,product_url
s39565253,IKEA,storage_organization_storage_solution_systems_aurdal_system_aurdal_storage_combinations,storage organization storage solution systems aurdal system aurdal storage combinations,mixed,"steel,epoxy,polyester,powder,coating,steel,epoxy,polyester,powder,coating,acetal,plastic,fiberboard,plastic,foil,particleboard,paper,foil,particle,and,fiberboard,with,honeycomb,paper,filling,100,recycled,paper,paper,foil,plastic,edging,particle,and,fiberboard,with,honeycomb,paper,filling,100,recycled,paper,paper,foil,steel,epoxy,polyester,powder,coating,steel,powder,coating",7.003460479999999,7.003460479999999,False,189.87,40.01,220.98,1678.7184787259998,extra_large,medium,False,False,False,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-white__1307976_pe939776_s5.jpg,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-white-s39565253/
s49332362,IKEA,storage_organization_shelving_furniture_wall_shelves_boaxel_system_boaxel_storage_combinations,storage organization shelving furniture wall shelves boaxel system boaxel storage combinations,mixed,"steel,epoxy,polyester,powder,coating,galvanized,steel,epoxy,polyester,powder,coating",2.01394848,2.01394848,False,81.92,40.01,200.66,657.687068672,extra_large,light,False,False,False,https://www.ikea.com/us/en/images/products/boaxel-wardrobe-combination-white__0802041_pe770071_s5.jpg,https://www.ikea.com/us/en/p/boaxel-wardrobe-combination-white-s49332362/
s39331527,IKEA,storage_organization_storage_solution_systems_aurdal_system_aurdal_storage_combinations,storage organization storage solution systems aurdal system aurdal storage combinations,mixed,"steel,epoxy,polyester,powder,coating,abs,plastic,particle,and,fiberboard,with,honeycomb,paper,filling,100,recycled,paper,paper,foil,plastic,edging,steel,epoxy,polyester,powder,coating,particle,and,fiberboard,with,honeycomb,paper,filling,100,recycled,paper,paper,foil,steel,epoxy,polyester,powder,coating,steel,powder,coating",7.003460479999999,7.003460479999999,False,152.4,40.01,220.98,1347.43085352,extra_large,medium,False,False,False,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-white__0826605_pe776400_s5.jpg,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-white-s39331527/
50459779,IKEA,storage_organization_armoires_wardrobes_narrow_wardrobes,storage organization armoires wardrobes narrow wardrobes,mixed,"particleboard,paper,foil",3.14792848,3.14792848,False,56.52,46.99,2.54,6.745921992,medium,light,False,False,False,https://www.ikea.com/us/en/images/products/hauga-shelf-white__0898793_pe782655_s5.jpg,https://www.ikea.com/us/en/p/hauga-shelf-white-50459779/
s69424049,IKEA,home_improvement_skytta_sliding_door_system_skytta_sliding_door_combinations,home improvement skytta sliding door system skytta sliding door combinations,mixed,"aluminum,anodized,tempered,glass,glass,enamel,steel,acetal,plastic,reinforced,polyamide,galvanized,aluminum,anodized,solid,pine,stain",17.49050752,17.49050752,False,351.16,234.31,240.03,19749.740312988,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/skytta-svartisdal-sliding-door-black-white-paper__1004820_pe825199_s5.jpg,https://www.ikea.com/us/en/p/skytta-svartisdal-sliding-door-black-white-paper-s69424049/
s99568159,IKEA,storage_organization_storage_solution_systems_pax_system_pax_wardrobes_with_doors,storage organization storage solution systems pax system pax wardrobes with doors,mixed,"fiberboard,particleboard,paper,foil,particleboard,fiberboard,plastic,edging,acrylic,paint,honeycomb,structure,paper,filling,100,recycled,steel,nickel,plated,acetal,plastic,steel,epoxy,polyester,powder,coating,particleboard,paper,foil",39.77548248,39.77548248,False,149.86,60.01,201.3,1810.3107481800002,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/pax-mistudden-wardrobe-combination-white-gray-patterned__1237357_pe917934_s5.jpg,https://www.ikea.com/us/en/p/pax-mistudden-wardrobe-combination-white-gray-patterned-s99568159/
s09559036,IKEA,storage_organization_storage_solution_systems_pax_system_pax_wardrobes_without_doors,storage organization storage solution systems pax system pax wardrobes without doors,mixed,"fiberboard,particleboard,paper,foil,steel,epoxy,polyester,powder,coating,steel,pigmented,epoxy,polyester,powder,coating,acetal,plastic,particleboard,paper,foil",39.77548248,39.77548248,False,149.86,58.1,200.98,1749.9059286800004,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/pax-wardrobe-combination-white__1196854_pe903253_s5.jpg,https://www.ikea.com/us/en/p/pax-wardrobe-combination-white-s09559036/
s09572575,IKEA,storage_organization_armoires_wardrobes_fitted_wardrobes,storage organization armoires wardrobes fitted wardrobes,mixed,"fiberboard,particleboard,paper,foil,fiberboard,plastic,foil,plastic,edging,glass,plastic,foil,fiberboard,acrylic,paint,acrylic,paint,fiberboard,acrylic,paint,steel,nickel,plated,acetal,plastic,steel,epoxy,polyester,powder,coating,steel,pigmented,epoxy,polyester,powder,coating,acetal,plastic,particleboard,paper,foil",43.34525152,43.34525152,False,200.03,60.01,236.54,2839.3789229619997,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/pax-kammartorp-gullaberg-wardrobe-combination-white-mirror-glass-gray__1405968_pe970695_s5.jpg,https://www.ikea.com/us/en/p/pax-kammartorp-gullaberg-wardrobe-combination-white-mirror-glass-gray-s09572575/
10453755,IKEA,storage_organization_armoires_wardrobes_narrow_wardrobes,storage organization armoires wardrobes narrow wardrobes,mixed,"particleboard,paper,foil",4.989512,4.989512,False,76.52,49.85,2.54,9.688885879999999,medium,light,False,False,False,https://www.ikea.com/us/en/images/products/rakkestad-shelf-black-brown__0780368_pe760490_s5.jpg,https://www.ikea.com/us/en/p/rakkestad-shelf-black-brown-10453755/
s49564489,IKEA,home_improvement_skytta_sliding_door_system_skytta_sliding_door_combinations,home improvement skytta sliding door system skytta sliding door combinations,mixed,"aluminum,anodized,fiberboard,paper,foil,steel,acetal,plastic,reinforced,polyamide,galvanized,aluminum,anodized,solid,pine,stain,galvanized,steel,epoxy,polyester,powder,coating,steel,epoxy,polyester,powder,coating",8.391452,8.391452,False,176.85,65.09,240.03,2763.0252949949995,extra_large,medium,False,False,False,https://www.ikea.com/us/en/images/products/skytta-boaxel-reach-in-wardrobe-with-sliding-door-black-metal-mehamn-light-green__1301328_pe937372_s5.jpg,https://www.ikea.com/us/en/p/skytta-boaxel-reach-in-wardrobe-with-sliding-door-black-metal-mehamn-light-green-s49564489/
s49564328,IKEA,storage_organization_storage_solution_systems_aurdal_system_aurdal_storage_combinations,storage organization storage solution systems aurdal system aurdal storage combinations,mixed,"particle,and,fiberboard,with,honeycomb,paper,filling,100,recycled,paper,paper,foil,steel,epoxy,polyester,powder,coating,steel,powder,coating,particle,and,fiberboard,with,honeycomb,paper,filling,100,recycled,paper,paper,foil,plastic,edging,steel,epoxy,polyester,powder,coating,steel,epoxy,polyester,powder,coating,acetal,plastic,fiberboard,plastic,foil,particleboard,paper,foil",7.003460479999999,7.003460479999999,False,125.09,40.01,220.98,1105.9719518819998,extra_large,medium,False,False,False,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-white__1303229_pe938328_s5.jpg,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-white-s49564328/
s39548961,IKEA,storage_organization_shelving_furniture_wall_shelves_boaxel_system_boaxel_storage_combinations,storage organization shelving furniture wall shelves boaxel system boaxel storage combinations,mixed,"galvanized,steel,epoxy,polyester,powder,coating,steel,epoxy,polyester,powder,coating,particleboard,paper,foil,plastic,edging,steel,steel,epoxy,polyester,powder,coating,steel,epoxy,polyester,powder,coating,galvanized,steel,epoxy,polyester,powder,coating,acetal,plastic",3.26132648,3.26132648,False,187.32,40.01,200.66,1503.8811243119999,extra_large,light,False,False,False,https://www.ikea.com/us/en/images/products/boaxel-wardrobe-combination-anthracite__1259983_pe926870_s5.jpg,https://www.ikea.com/us/en/p/boaxel-wardrobe-combination-anthracite-s39548961/
s99567490,IKEA,home_improvement_skytta_sliding_door_system_skytta_sliding_door_combinations,home improvement skytta sliding door system skytta sliding door combinations,mixed,"aluminum,anodized,fiberboard,paper,foil,steel,acetal,plastic,reinforced,polyamide,galvanized,aluminum,anodized,solid,pine,stain,galvanized,steel,epoxy,polyester,powder,coating,steel,epoxy,polyester,powder,coating,particleboard,paper,foil,plastic,edging,steel,steel,epoxy,polyester,powder,coating,steel,epoxy,polyester,powder,coating,galvanized,steel,epoxy,polyester,powder,coating,acetal,plastic",9.099055519999999,9.099055519999999,False,251.14,114.94,240.03,6928.713564948,extra_large,medium,False,False,False,https://www.ikea.com/us/en/images/products/skytta-boaxel-walk-in-wardrobe-with-sliding-doors-black-anthracite-mehamn-light-green__1329836_pe945271_s5.jpg,https://www.ikea.com/us/en/p/skytta-boaxel-walk-in-wardrobe-with-sliding-doors-black-anthracite-mehamn-light-green-s99567490/
s29560982,IKEA,storage_organization_storage_solution_systems_pax_system_pax_wardrobes_with_doors,storage organization storage solution systems pax system pax wardrobes with doors,mixed,"fiberboard,particleboard,paper,foil,aluminium,min,70,recycled,anodized,honeycomb,structure,paper,filling,100,recycled,glass,plastic,foil,fiberboard,paper,foil,steel,nickel,plated,acetal,plastic,steel,epoxy,polyester,powder,coating,particleboard,paper,foil,steel,pigmented,epoxy,polyester,powder,coating,acetal,plastic",39.77548248,39.77548248,False,149.86,60.01,201.3,1810.3107481800002,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/pax-aheim-wardrobe-combination-white-mirror-glass__1196909_pe903297_s5.jpg,https://www.ikea.com/us/en/p/pax-aheim-wardrobe-combination-white-mirror-glass-s29560982/
s49332376,IKEA,storage_organization_shelving_furniture_wall_shelves_boaxel_system_boaxel_storage_combinations,storage organization shelving furniture wall shelves boaxel system boaxel storage combinations,mixed,"steel,epoxy,polyester,powder,coating,steel,steel,epoxy,polyester,powder,coating,steel,epoxy,polyester,powder,coating,galvanized,steel,epoxy,polyester,powder,coating,acetal,plastic,galvanized,steel,epoxy,polyester,powder,coating,particleboard,paper,foil,plastic,edging",3.26132648,3.26132648,False,124.78,40.01,200.66,1001.7845755479999,extra_large,light,False,False,False,https://www.ikea.com/us/en/images/products/boaxel-wardrobe-combination-white__0802047_pe770102_s5.jpg,https://www.ikea.com/us/en/p/boaxel-wardrobe-combination-white-s49332376/
s49568562,IKEA,storage_organization_storage_solution_systems_pax_system_pax_wardrobes_with_doors,storage organization storage solution systems pax system pax wardrobes with doors,mixed,"fiberboard,particleboard,paper,foil,fiberboard,plastic,foil,plastic,foil,aluminium,min,70,recycled,anodized,acrylic,coating,steel,epoxy,polyester,powder,coating,particle,and,fiberboard,with,honeycomb,paper,filling,100,recycled,paper,paper,foil,plastic,edging,plastic,edging,particleboard,paper,foil,particleboard,paper,foil,plastic,edging,plastic,edging,fiberboard,paper,foil,plastic,edging,plastic,edging,particleboard,paper,foil,fiberboard,acrylic,paint,particleboard,paper,foil,plastic,edging,plastic,edging,particleboard,paper,foil,fiberboard,acrylic,paint,fiberboard,paper,foil,plastic,edging,fiberboard,paper,foil,particleboard,paper,foil",33.81981952,33.81981952,False,149.86,66.04,201.3,1992.2166607200006,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/pax-hokksund-wardrobe-combination-white-high-gloss-light-gray__1150951_pe884688_s5.jpg,https://www.ikea.com/us/en/p/pax-hokksund-wardrobe-combination-white-high-gloss-light-gray-s49568562/
s59560829,IKEA,storage_organization_storage_solution_systems_pax_system_pax_wardrobes_with_doors,storage organization storage solution systems pax system pax wardrobes with doors,mixed,"fiberboard,particleboard,paper,foil,fiberboard,paper,foil,plastic,edging,fiberboard,paper,foil,tempered,glass,steel,epoxy,polyester,powder,coating,tempered,glass,fiberboard,paper,foil,particleboard,paper,foil,steel,pigmented,epoxy,polyester,powder,coating,acetal,plastic",43.34525152,43.34525152,False,200.03,66.04,236.54,3124.6889530480007,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/pax-grimo-wardrobe-with-sliding-doors-white-clear-glass-white__1328063_pe944635_s5.jpg,https://www.ikea.com/us/en/p/pax-grimo-wardrobe-with-sliding-doors-white-clear-glass-white-s59560829/
s29560755,IKEA,storage_organization_storage_solution_systems_pax_system_pax_wardrobes_with_doors,storage organization storage solution systems pax system pax wardrobes with doors,mixed,"fiberboard,particleboard,paper,foil,particleboard,plastic,foil,plastic,edging,plastic,edging,steel,nickel,plated,acetal,plastic,steel,epoxy,polyester,powder,coating,particleboard,paper,foil,plastic,edging,plastic,edging,particleboard,paper,foil,fiberboard,acrylic,paint,100,polyester,steel,pigmented,epoxy,polyester,powder,coating,acetal,plastic,fiberboard,paper,foil,plastic,edging,fiberboard,paper,foil,particleboard,paper,foil",28.689694,28.689694,False,149.86,60.01,201.3,1810.3107481800002,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/pax-fardal-wardrobe-combination-white-high-gloss-light-gray__1194339_pe901892_s5.jpg,https://www.ikea.com/us/en/p/pax-fardal-wardrobe-combination-white-high-gloss-light-gray-s29560755/
s79563092,IKEA,storage_organization_storage_solution_systems_pax_system_pax_wardrobes_with_doors,storage organization storage solution systems pax system pax wardrobes with doors,mixed,"fiberboard,particleboard,paper,foil,fiberboard,acrylic,paint,acrylic,paint,fiberboard,acrylic,paint,steel,nickel,plated,acetal,plastic,steel,epoxy,polyester,powder,coating,particle,and,fiberboard,with,honeycomb,paper,filling,100,recycled,paper,paper,foil,plastic,edging,plastic,edging,particleboard,paper,foil,particleboard,paper,foil,plastic,edging,plastic,edging,particleboard,paper,foil,steel,pigmented,epoxy,polyester,powder,coating,acetal,plastic,particleboard,paper,foil,plastic,edging,plastic,edging,particleboard,paper,foil,fiberboard,acrylic,paint",43.34525152,43.34525152,False,149.86,60.01,236.54,2127.2275428440003,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/pax-gullaberg-wardrobe-combination-white-white__1382145_pe962072_s5.jpg,https://www.ikea.com/us/en/p/pax-gullaberg-wardrobe-combination-white-white-s79563092/
s89564331,IKEA,storage_organization_storage_solution_systems_aurdal_system_aurdal_storage_combinations,storage organization storage solution systems aurdal system aurdal storage combinations,mixed,"particle,and,fiberboard,with,honeycomb,paper,filling,100,recycled,paper,paper,foil,steel,epoxy,polyester,powder,coating,steel,powder,coating,particle,and,fiberboard,with,honeycomb,paper,filling,100,recycled,paper,paper,foil,plastic,edging,steel,epoxy,polyester,powder,coating,steel,epoxy,polyester,powder,coating,acetal,plastic,fiberboard,plastic,foil,particleboard,paper,foil",7.003460479999999,7.003460479999999,False,125.09,40.01,220.98,1105.9719518819998,extra_large,medium,False,False,False,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-white__1303232_pe938331_s5.jpg,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-white-s89564331/
s69559043,IKEA,storage_organization_storage_solution_systems_pax_system_pax_wardrobes_without_doors,storage organization storage solution systems pax system pax wardrobes without doors,mixed,"fiberboard,particleboard,paper,foil,particleboard,fiberboard,paper,foil,particleboard,paper,foil,plastic,edging,plastic,edging,particleboard,paper,foil,fiberboard,acrylic,paint,solid,wood,paper,foil,plastic,edging,fiberboard,paper,foil,plastic,edging,fiberboard,paper,foil,particleboard,paper,foil,steel,epoxy,polyester,powder,coating",39.77548248,39.77548248,False,60.96,210.19,201.3,2579.29361712,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/pax-corner-wardrobe-white__0630937_pe694992_s5.jpg,https://www.ikea.com/us/en/p/pax-corner-wardrobe-white-s69559043/
